Screen Name,User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Phone Type,Hashtags,Country Code,Country,lat,long,Polarity,Sentiment
CyprusNews_,Cyprus News ,8/17/2019 10:31," this teaches itself to walk roller skate and even ice skate

    ",Cyprus ,11,Twitter for iPad , robot Robotics AI Automation MachineLearning,cy,Cyprus,34.9823018,33.1451285,0.0,NEUTRAL
PragathiShaiva,Pragathi Shaiva ,8/17/2019 10:30, this can sort recycling and trash by touch    ,"Ahmadabad City, India ",89,Twitter for iPhone , robot Robotics AI ArtificialIntelligence MachineLearning DL Tech 4IR,in,India,23.0216238,72.5797068,0.0,NEUTRAL
PragathiShaiva,Pragathi Shaiva ,8/17/2019 10:30," using to produce is a new way  very cool 

   ","Ahmadabad City, India ",46,Twitter for iPhone , Robotics social content Robots martech AI,in,India,23.0216238,72.5797068,0.3804,POSITIVE
albz_marocchino,  lberto   lb   Marocchino ,8/17/2019 10:30, this can sort recycling and trash by touch    ,"Rome, Lazio ",89,Twitter for Android , robot Robotics AI ArtificialIntelligence MachineLearning DL Tech 4IR,it,Italy,41.894802,12.4853384,0.0,NEUTRAL
albz_marocchino,  lberto   lb   Marocchino ,8/17/2019 10:30, smarter speed takeover of once done by humans     ,"Rome, Lazio ",66,Twitter for Android , robots jobs AI Robotics ArtificialIntelligence,it,Italy,41.894802,12.4853384,0.4588,POSITIVE
SubkrishnaRao,subbakrishna rao ,8/17/2019 10:30,sparkfun released two new ai and machine learning kits powered by nvidia   s jetson nano and packaged with sparkfun   s ecosystem of sensor and accessories  ,Bangalore ,0,Cloohawk , artificialintelligence,in,India,12.9791198,77.5912997,0.0,NEUTRAL
GamzeSart,GAMZE SART ,8/17/2019 10:29," watch how robot armies sort out packages in chinese firms

   ",Istanbul ,53,Twitter for iPhone , logistics Robotics Automation industry40,tr,Turkey,41.0096334,28.9651646,0.0,NEUTRAL
SurabhiNair909,Surabhi Nair     ,8/17/2019 10:28," smarter speed takeover of once done by humans 
    ",India ,6,Twitter for Android , robots jobs AI Robotics ArtificialIntelligence,in,India,22.3511148,78.6677428,0.4588,POSITIVE
daviddoughty,David Doughty ,8/17/2019 10:27," samsung galaxy note  vs samsung galaxy note  and key differences 
please retweet
 ",Bristol ,0,IFTTT , fintech science smartcity robotics machinelearning augmentedreality,gb,United Kingdom,51.4538022,-2.5972985,0.3182,POSITIVE
bigfundu,Raj V ,8/17/2019 10:26," this software that can detect shoplifting before it occurs  

   ","Chennai, India ",40,Twitter for Android , AI ArtificialIntelligence ComputerVision Tech,in,India,13.0801721,80.2838331,0.0,NEUTRAL
isobelyeo,Isobel Yeo ,8/17/2019 10:26, our marine robotics team have been at loch ness putting the next generation of autosubs through their paces alr     develop    ,"South East, England ",12,Twitter for iPhone ,nan,se,Sweden,59.0744958,16.3221178,0.0,NEUTRAL
BungaroG,Luigi Bungaro ,8/17/2019 10:26, the will bring more frequent  interactions gtgt  via  gt    ,"Berlino, Germania ",49,@BungaroG , futureofwork human digital Robotics RPA,de,Germany,52.5170365,13.3888599,0.2732,POSITIVE
monica25101990,Monica Sahu ,8/17/2019 10:25, this can sort recycling and trash by touch    ,"Delhi, India ",89,Twitter for Android , robot Robotics AI ArtificialIntelligence MachineLearning DL Tech 4IR,in,India,28.6517178,77.2219388,0.0,NEUTRAL
jeffrey_heer,Jeffrey Heer ,8/17/2019 10:25, we are thrilled to welcome  new faculty members in  who will enhance    s leadership in innovation amp education th    ,"Seattle, WA ",14,Twitter for iPhone , CS,us,USA,47.6038321,-122.3300624,0.8176,POSITIVE
biami_io,BIAMI.IO - Intelligent Automation ,8/17/2019 10:24,learn  and start your automation journey today  ,"London, England ",0,biami.io , automation robotics RPA digital,gb,United Kingdom,51.5073219,-0.1276474,0.0,NEUTRAL
SantchiWeb,Santchi ,8/17/2019 10:23," leaking this from my department   s faculty retreat faculty hiring priority areas for the coming year

 machine learning
    ",Wirral ,17,Santchi App ,nan,gb,United Kingdom,53.3409714,-3.0500916,0.2023,POSITIVE
KouroshMeshgi,Kourosh Meshgi                        ,8/17/2019 10:23," leaking this from my department   s faculty retreat faculty hiring priority areas for the coming year

 machine learning
    ","Kyoto, Japan ",17,Twitter for iPhone ,nan,jp,Japan,35.021041,135.7556075,0.2023,POSITIVE
Karine000333,Karine Legrand ,8/17/2019 10:23, proud to welcome the     s headquarter one of the most powerfull company in the plane    ,"Paris, France ",7,Twitter for iPhone , Paris15 tech,fr,France,48.8566969,2.3514616,0.7269,POSITIVE
monica25101990,Monica Sahu ,8/17/2019 10:21," watch how robot armies sort out packages in chinese firms

   ","Delhi, India ",53,Twitter for Android , logistics Robotics Automation industry40,in,India,28.6517178,77.2219388,0.0,NEUTRAL
CMTcameramodule,Camera Module Solutions ,8/17/2019 10:20,    ,Worldwide ,3,Twitter Web App , IoT Robotics AI Embedded Hardware Medical Drone artificialintelligence Security Surveillance Video Imaging,gb,United Kingdom,53.4573397,-2.2269588,0.0,NEUTRAL
CMTcameramodule,Camera Module Solutions ,8/17/2019 10:20," your most trusted partner for camera module solutions in china
   ",Worldwide ,2,Twitter Web App , IoT Robotics AI Embedded Hardware Medical Drone,gb,United Kingdom,53.4573397,-2.2269588,0.624,POSITIVE
jacksback2007,Jack Gay ,8/17/2019 10:20, thank you  for changing the life of rocco and his family  this is what it truly means to be it wa    ,United States ,3050,Twitter for Android , BEBEST,us,USA,39.7837304,-100.4458825,0.6597,POSITIVE
THEAdamGabriel,"Adam Gabriel, #TOP     #Influencer     ",8/17/2019 10:20,  nations leading industrial adoption gtgtgt  via  gtgtgt gtgtgt  ,"Financial District, Manhattan ",0,IFTTT , RT Robot AI IoT IIoT Megatrends EmergingTech Automation Robotics CFO CloudComputing DigitalTransformation 4IR,us,USA,40.7076124,-74.009378,0.0,NEUTRAL
YIXUANTU1,YI XUAN TU ,8/17/2019 10:18, increase productivity and automate your tasks with  ,"Paris, France ",1,YI XUAN , automation robotics RPA digital,fr,France,48.8566969,2.3514616,0.3182,POSITIVE
cameramoduleusb,Betty Yang ,8/17/2019 10:17,"your most trusted partner for camera module solutions in china
 
contact betty yang ",Italy ,2,Twitter Web App , IoT Robotics AI Embedded Hardware Medical Drone artificialintelligence Security Surveillance Video Imaging 3D Facialrecognition Camera Electronics ConsumerElectronics,it,Italy,42.6384261,12.674297,0.624,POSITIVE
ipizarrog,Ignacio Pizarro ,8/17/2019 10:17,"b  i would see it more as a proof of concept in dynamic stabilization for other devices in robotics with applications for humans

after all that s a balancing element that does not depend on a direct data feed from the body it s stabilizing

that s pretty impressive in itself","Madrid, Spain ",0,Twitter for Android ,nan,es,Spain,40.4167047,-3.7035825,0.8442,POSITIVE
RPA_branding,Nicole Nuppenau ,8/17/2019 10:17,realizing through      ,"Cologne, Germany ",1,The Social Jukebox , innovation robotics,de,Germany,50.938361,6.959974,0.0,NEUTRAL
biami_io,BIAMI.IO - Intelligent Automation ,8/17/2019 10:16,increase productivity and automate your tasks with  ,"London, England ",1,biami.io , automation robotics RPA digital,gb,United Kingdom,51.5073219,-0.1276474,0.3182,POSITIVE
Manifattura40,Industry 4.0 ,8/17/2019 10:16, via mikequindazzi assembly builds an ikea chair in  minutes ampgtampgtampgt via mikequindazzi ampgtampgtampgt    ,We,5,Twitter Bot 2018_87 , Robot NowThis,at,Austria,48.1686214,14.0255595,0.0,NEUTRAL
cameramoduleusb,Betty Yang ,8/17/2019 10:16," 
contact betty yang 
skype 
wechat yxy ",Italy ,3,Twitter Web App , IoT Robotics AI Embedded Hardware Medical Drone artificialintelligence Security Surveillance Video Imaging 3D Facialrecognition Camera Electronics ConsumerElectronics,it,Italy,42.6384261,12.674297,0.0,NEUTRAL
thenovabach,The Novabach ,8/17/2019 10:16,"samsung galaxy note  vs samsung galaxy note  and key differences 
please retweet
 ",Lagos Nigeria ,2,Twitter for Android , fintech science smartcity robotics machinelearning augmentedreality,ng,Nigeria,6.4550575,3.3941795,0.3182,POSITIVE
fbrsd,Flore Brossard       ,8/17/2019 10:16,"  technologies disrupting in 

via     ","Paris, France ",15,Twitter for iPhone , Emerging Healthcare India PwC AI Robotics 3dprinting IoT,fr,France,48.8566969,2.3514616,0.0,NEUTRAL
DigiTransTop,Top Digital Transformation ,8/17/2019 10:15," the biggest app stores  
by    

read more at  

   ",Spain ,12,Twitter Web App , INFOGRAPHICS MWC19 IoT,es,Spain,39.3262345,-4.8380649,0.0,NEUTRAL
BigDataTec,Big Data ,8/17/2019 10:15,via mikequindazzi assembly builds an ikea chair in  minutes ampgtampgtampgt via mikequindazzi ampgtampgtampgt  ,"New York, USA ",5,Twitter Web App , Robot NowThis AI Robotics Automation IoT futureofwork IoT Industry40 4IR,us,USA,40.7127281,-74.0060152,0.0,NEUTRAL
prakashadvani,Prakash Advani ,8/17/2019 10:15,"b don t expect carmageddon to kill driving anytime soon


  ",Mumbai ,4,TwinyBots , autonomous SmartCity AI IoT Robotics,in,India,18.9387711,72.8353355,-0.6908,NEGATIVE
carolcardoso11,CarolCardoso ,8/17/2019 10:15,the world   s biggest problems need strong stem educated women and men to solve them this kevin self reflects on how robotics helps create the leaders of the future ,S  o Paulo ,0,LinkedIn , InternationalYouthDay FIRST SEGreatPeople SchneiderGivesBack LifeIsOn,br,Brazil,-5.1075966,-42.7650123,0.7269,POSITIVE
DavidBarckhoff,David Barckhoff ,8/17/2019 17:34, defense department to use artificial intelligence to help map  wildfires  ,USA ,5,Twitter Web App ,nan,us,USA,39.7837304,-100.4458825,0.743,POSITIVE
ShoutOUTmyBook,SHOUT-OUT my Book ,8/17/2019 17:34, beautifully written  is artificial intelligence coming for your sales job read  the selling revolution prospering in t    ,WorldWide ,2,Shout outs  ,nan,gb,United Kingdom,53.4573397,-2.2269588,0.7783,POSITIVE
LarryBoyer,Larry Boyer ,8/17/2019 17:34, will artificial intelligence really take my job  ,"Washington, DC ",0,myTweetPack , in,us,USA,38.8948932,-77.0365529,0.4767,POSITIVE
grjenkin,Garry Jenkin ,8/17/2019 17:33,bwhy hardware is so important to ai s future  via  thanks ,"Carrollton, TX ",0,Right Relevance ,nan,us,USA,32.9537349,-96.8902816,0.6447,POSITIVE
TheHiteshDubey,Hitesh Dubey ,8/17/2019 17:33,b goal in the credit card industry is to go beyond the typical or expected predictions it s about off   ,Bangalore ,3,Twitter for iPhone , ArtificalIntelligence,in,India,12.9791198,77.5912997,0.3818,POSITIVE
gygtfuture,GYGT Future ,8/17/2019 17:33,artificial intelligence amp exo skeletons should be incorporated into manufacturing industries to introduce life expectancy of its employees ,Guyana ,0,Twitter Web App ,nan,gy,Guyana,4.8417097,-58.6416891,0.4767,POSITIVE
nashriggins,Nash Riggins ,8/17/2019 17:33, by utilising increased digitalisation distributed ledger technology and artificial intelligence new product offerings ha    ,Scotland ,1,Twitter for Android ,nan,gb,United Kingdom,56.7861112,-4.1140518,0.765,POSITIVE
AilsaForshaw,Ailsa Forshaw ,8/17/2019 17:33, saw  today in nh the fact that he casually dropped    artificial general intelligence    in his meet and greet mean    ,"Victoria, BC, Canada ",37,Twitter Web App ,nan,ca,Canada,48.4283182,-123.3649533,0.8519,POSITIVE
milocamj,Milo Camacho ,8/17/2019 17:33,artificial intelligence in military market size  growth rate share trends demand development analysis and forecast   insta newsletters  ,"Cleveland, OH ",1,dlvr.it , artificialintelligence ai technology,us,USA,41.5051613,-81.6934446,0.7506,POSITIVE
PUmarKhan1,UMAR KHAN PATAN ,8/17/2019 17:32, artificial intelligence is transforming the way we communicate with each other but can your infrastructure harness the ful    ,India ,323,Twitter for Android ,nan,in,India,22.3511148,78.6677428,0.2617,POSITIVE
Ronald_vanLoon,Ronald van Loon ,8/17/2019 17:32,"in ecommerce
by  

go to 


cc    ",The Netherlands ,0,Twitter Web App , ArtificialIntelligence AI IoT MI InternetofThings Digital DataScience Robotics DeepLearning DigitalTransformation DL Industry40 Tech,nl,Netherlands,52.2472693,5.5412235,0.0,NEUTRAL
responsiveai,Responsive.AI ,8/17/2019 17:32,"ai is at the foundation of the process it takes more than just technology to work it requires new talent new thinking and the willingness to reimagine 

building an powered financial institution 

by  ","Vancouver, BC ",0,Buffer , digitaltransformation banking AI,ca,Canada,49.2608724,-123.1139529,0.5994,POSITIVE
monteith_glenn,Glenn Monteith ,8/17/2019 17:31,artificial intelligence at centre of u of a project to help those with disabilities via  ,"Ottawa, Ontario ",0,Twitter for iPad ,nan,ca,Canada,45.421106,-75.690308,0.7003,POSITIVE
JoanAcero4,Joan Acero ,8/17/2019 17:30,"b financial markets are currently on fire for anything related to artificial intelligence ai     

here s  tech companies   ","Barcelona, Spain ",8,Twitter for Android ,nan,es,Spain,41.3828939,2.1774322,0.1779,POSITIVE
Vocation_AI,Vocation AI ,8/17/2019 17:30,artificial intelligence platform market  to rise with an improving cagr microsoft      artificial intelligence platfo  ,Global ,0,VocationAI , NewsFeed intoAInews,ca,Canada,43.7283874,-79.3491488,0.8402,POSITIVE
Rdene915,Rachelle Dene Poth ,8/17/2019 17:30,visit my blog for some ideas for your classroom  artificial intelligence arvr and more  ,Pittsburgh ,0,IFTTT , PBL quotes4EDU future4EDU thriveinEDU SEL educhat AI,us,USA,40.4416941,-79.9900861,0.4767,POSITIVE
BookTweep_,Book Tweep ,8/17/2019 17:30,bestselling  a heuristic artificial intelligence with the support of robots and androids   ,WorldWide ,0,Postcron App ,nan,gb,United Kingdom,53.4573397,-2.2269588,0.7003,POSITIVE
sustfash,Centre for Sustainable Fashion ,8/17/2019 17:30,"  discusses the pros and cons of artificial intelligence for the future of the sustainable fashion industry 

    ",London ,11,Twitter for iPad ,nan,gb,United Kingdom,51.5073219,-0.1276474,0.4767,POSITIVE
eraser,Juan Jos   Calder  n Amador ,8/17/2019 17:30,the rise of robotics and artificial intelligence infographic      machine learning  ,Sevilla ,0,Hootsuite Inc. , AI robotics elearning MachineLearning ArtificialIntelligence inteligenciaArtificial robotics AI IA tech technology TIC,es,Spain,37.3886303,-5.9953403,0.4767,POSITIVE
BestBizAward,John Q Gaylor ,8/17/2019 17:30,optimizing the customer experience with artificial intelligence ,"Huntsville, AL ",0,Meet Edgar ,nan,us,USA,34.729847,-86.5859011,0.7269,POSITIVE
AdaptiveToolbox,AdaptiveBox ,8/17/2019 17:29, one day who knows when could hollow out the job market but for now it is generating relative    ,USA ,5,AdaBox1 , ArtificialIntelligence,us,USA,39.7837304,-100.4458825,0.0,NEUTRAL
BoccaJim,BoccaPura ,8/17/2019 17:29, hong kong protestors are on another level here they   re using lasers to avoid facial recognition cameras a cyber war aga    ,"Valencia, CA ",89631,Twitter Web App ,nan,ca,Canada,43.7878197,-79.4475365,-0.7269,NEGATIVE
TechTweet24h,    Manohar Chowdary     ,8/17/2019 17:29," testing of in artificial environment via 
 

rt

plz follow    ","Vijayawada, India ",27,Twitter for Android , ArtificialIntelligence autonomousvehicles AI IoT,in,India,16.5087586,80.6185102,0.0772,POSITIVE
CapaGira,"b"" Pataphysicien Dr  le""",8/17/2019 17:28, scientists invent robotic biker shorts that help you walk and run ,Planet of the Apes ,4,TweetDeck ,nan,us,USA,40.7431578,-73.8485927,0.4019,POSITIVE
KnicTheFinch,Atomsk.            ,8/17/2019 17:28, recently i   ve been tweeting more about the and less about my views on machine learning and artificial intel    ,Atlanta ,22,Twitter for iPhone , HongKongProtests,us,USA,33.7490987,-84.3901849,0.0,NEUTRAL
JSSBennett,Jim Bennett ,8/17/2019 17:27,"how libraries are embracing artificial intelligence  
route fifty ","Ottawa, Ontario, Canada ",0,Twitter for iPad ,nan,ca,Canada,45.421106,-75.690308,0.4767,POSITIVE
VanRijmenam,Dr Mark van Rijmenam ,8/17/2019 17:27,understanding the elements of artificial intelligence   by  ,"The Hague, The Netherlands ",0,AgoraPulse Manager ,nan,nl,Netherlands,52.0749456,4.2696802,0.4767,POSITIVE
ilceruttino,Simone Ceruti ,8/17/2019 17:27,ai can read your emotions should it  ,Brussels ,0,TwinyBots , ArtificialIntelligence Facialrecognition Consciousness,be,Belgium,50.8465573,4.351697,0.0,NEUTRAL
TGTreasurer,The Global Treasurer ,8/17/2019 17:27,by utilising increased digitalisation distributed ledger technology and artificial intelligence new product offerings have the power to remove these barriers and create a more inclusive sector best of all many of these changes are already underway   ,"London, England ",1,TweetDeck ,nan,gb,United Kingdom,51.5073219,-0.1276474,0.8948,POSITIVE
cerinelmes,Ceri Nelmes ,8/17/2019 17:26, google news gets about  applications per month and google accepts only about  of those according to some    leaked    ,"ON, Canada ",34,Twitter Web App ,nan,ca,Canada,50.000678,-86.000977,0.0,NEUTRAL
meetdux,Dux Raymond Sy ,8/17/2019 17:25, scientists invent robotic biker shorts that help you walk and run ,"Washington, DC ",4,Twitter for Android ,nan,us,USA,38.8948932,-77.0365529,0.4019,POSITIVE
gygtfuture,GYGT Future ,8/17/2019 17:25,artificial intelligence ai in plastic surgery reconstruction can superimpose proposed modified images to existing patients    images ,Guyana ,0,Twitter Web App ,nan,gy,Guyana,4.8417097,-58.6416891,0.4767,POSITIVE
